observation_id,basket_uid,reason_code,gate_m15_reverse_confirmed,gate_closed_bar_signal,gate_hardstop_now_false,gate_close_priority_ok_true,gate_close_priority_blocked_false,gate_pending_close_false,gate_market_state_valid,gate_hte_eligible_false_and_known,gate_recovery_eligible_false_and_known,gate_basketclose_eligible_false_and_known,gate_event_state_not_unknown_if_used,gate_direction_known,gate_first_eligible_signal,commission_treatment,all_gates_pass,future_executable_candidate,blocking_gates,data_source
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T20:35:26#26|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T20:35:26#26,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T20:35:26#26|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T20:35:26#26,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T21:35:00#28|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.05T21:35:00#28,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.06T01:53:19#30,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34|M15_REVERSE_CROSS,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_100000_MAY_M5_20260501_20260529|GOLD#2026.05.22T01:07:59#34,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T09:10:17#4|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T09:10:17#4,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T12:06:00#8|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T12:06:00#8,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,M5_REVERSE_WARNING,false,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.01T15:08:04#10,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,OPEN_OR_UNKNOWN,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T07:31:01#14|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T07:31:01#14,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T07:31:01#14|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T07:31:01#14,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T09:00:52#16|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T09:00:52#16,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T13:15:00#18|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.10T13:15:00#18,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.13T03:05:02#24,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:05:04#36|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:05:04#36,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.20T09:56:04#40,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T13:21:59#46|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T13:21:59#46,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.27T20:23:53#64,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T04:45:31#66|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T04:45:31#66,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T05:02:03#68,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T11:46:50#70|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T11:46:50#70,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T13:10:05#72|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.04.29T13:10:05#72,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.01T02:46:04#74,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T04:38:24#78|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T04:38:24#78,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T04:43:00#80|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_APR_MAY_M5_20260401_20260529|GOLD#2026.05.08T04:43:00#80,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
